loan_id,customer_id,has_late_payment,principal_amount,interest_rate,term_months,loan_type,loan_product,monthly_payment_est,annual_income,employment_status,industry_name,debt_to_income,payment_to_income,borrower_age_years,client_tenure_years,accounts_count,cards_count,disbursement_date,payments_total
2531,8564,1,1068732.77,20.3061,60,PERSONAL,Personal Loan,35897.04,2014012.68,Employed,Energy,0.5306,0.2139,39.8,0.03,1,1,2025-07-23,5
2532,8565,1,224371.07,23.2625,48,PERSONAL,Personal Loan,9023.92,1883721.48,Self-employed,Finance,0.1191,0.0575,60.3,0.15,1,1,2025-06-05,6
2534,8568,0,1209782.67,22.9061,60,PERSONAL,Personal Loan,43255.88,6208946.76,Employed,Retail,0.1948,0.0836,45.0,0.27,1,1,2025-07-02,5
2535,8568,0,9971951.11,12.7534,240,MORTGAGE,Mortgage,147530.03,6208946.76,Employed,Retail,1.6061,0.2851,44.8,0.08,1,1,2025-04-24,8
2536,8571,0,1414300.14,24.4191,60,PERSONAL,Personal Loan,52351.62,5101342.20,Employed,Healthcare,0.2772,0.1231,53.5,0.27,1,1,2025-05-20,7
2537,8590,0,884650.34,20.1387,60,PERSONAL,Personal Loan,29590.60,712534.68,Employed,Finance,1.2416,0.4983,61.6,0.19,1,1,2025-04-10,8
2538,8590,0,3000823.85,10.0600,300,MORTGAGE,Mortgage,35159.65,712534.68,Employed,Finance,4.2115,0.5921,61.5,0.09,1,1,2025-03-05,9
2539,8591,0,9093360.47,14.4468,180,MORTGAGE,Mortgage,159993.64,1863898.32,Employed,Retail,4.8787,1.0301,31.7,0.04,1,1,2025-05-13,7
2540,8592,1,6060912.49,11.3223,240,MORTGAGE,Mortgage,82440.03,1197325.32,Employed,Public Sector,5.0620,0.8262,33.8,0.03,1,0,2025-05-02,7
2541,8593,1,6769403.70,13.2574,240,MORTGAGE,Mortgage,102993.09,4446509.52,Employed,Transport,1.5224,0.2780,50.8,0.08,1,1,2025-04-09,8
2542,8595,0,800784.45,18.6378,60,PERSONAL,Personal Loan,25783.79,822320.16,Employed,Public Sector,0.9738,0.3763,29.1,0.02,1,1,2025-11-27,1
2543,8596,0,783723.21,18.5144,60,PERSONAL,Personal Loan,25153.86,2666664.60,Employed,Transport,0.2939,0.1132,54.6,0.15,1,1,2025-05-27,7
2544,8602,1,1320814.89,24.5454,60,PERSONAL,Personal Loan,49030.19,3226481.76,Employed,Energy,0.4094,0.1824,63.0,0.25,2,0,2025-06-14,6
2545,8603,0,591628.06,22.1916,24,PERSONAL,Personal Loan,35592.15,1737370.92,Employed,Finance,0.3405,0.2458,31.2,0.21,1,1,2025-06-03,6
2547,8611,0,1166793.32,22.5988,24,PERSONAL,Personal Loan,70589.83,2456643.48,Employed,Construction,0.4750,0.3448,39.1,0.43,1,1,2025-06-20,6
2548,8614,0,483076.97,23.2408,36,PERSONAL,Personal Loan,22774.72,2049118.56,Employed,Education,0.2357,0.1334,60.8,0.13,1,0,2025-05-01,8
2549,8617,1,1168344.90,18.1626,36,PERSONAL,Personal Loan,50137.51,3306478.68,Self-employed,Manufacturing,0.3534,0.1820,42.8,0.04,1,0,2025-05-06,7
2550,8625,0,842666.57,24.7892,24,PERSONAL,Personal Loan,52518.63,5439619.68,Self-employed,Transport,0.1549,0.1159,47.4,0.04,1,1,2025-05-23,7
2551,8626,0,604184.88,19.5821,24,PERSONAL,Personal Loan,35033.71,2499801.00,Employed,Finance,0.2417,0.1682,36.9,0.14,1,1,2025-07-09,5
2552,8627,0,893619.16,19.5437,60,PERSONAL,Personal Loan,29447.51,1806790.92,Employed,Finance,0.4946,0.1956,47.9,0.23,1,1,2025-06-03,6
2553,8627,0,3914395.18,14.5213,300,MORTGAGE,Mortgage,60416.41,1806790.92,Employed,Finance,2.1665,0.4013,47.8,0.09,1,1,2025-04-11,8
2554,8629,0,1069428.06,23.0542,12,PERSONAL,Personal Loan,109664.68,1843005.36,Employed,Public Sector,0.5803,0.7140,49.9,0.03,1,1,2025-11-15,1
2556,8632,0,768224.94,17.3762,24,PERSONAL,Personal Loan,43133.40,1269391.08,Employed,Finance,0.6052,0.4078,29.8,0.03,1,1,2025-10-16,2
2558,8636,0,176520.00,24.8013,48,PERSONAL,Personal Loan,7325.77,678298.08,Student,,0.2602,0.1296,22.8,0.14,1,1,2025-05-07,7
2559,8642,0,3732040.67,14.0882,120,MORTGAGE,Mortgage,74915.12,1395641.64,Employed,Retail,2.6741,0.6441,49.6,0.04,1,1,2025-10-19,2
2561,8650,0,726272.80,16.5850,36,PERSONAL,Personal Loan,30211.94,2287651.44,Employed,Manufacturing,0.3175,0.1585,46.8,0.33,1,1,2025-06-25,6
2562,8663,0,3735761.41,11.7704,240,MORTGAGE,Mortgage,52208.51,2606721.24,Employed,Public Sector,1.4331,0.2403,57.2,0.09,1,1,2025-03-18,9
2563,8676,1,872286.81,24.7190,48,PERSONAL,Personal Loan,36141.02,197953.32,Employed,Construction,4.4065,2.1909,34.5,0.02,1,1,2025-06-19,6
2564,8681,0,657763.85,20.2943,48,PERSONAL,Personal Loan,24827.46,1912276.80,Employed,Tech,0.3440,0.1558,52.9,0.14,1,1,2025-06-20,6
2565,8682,0,575581.99,22.8057,24,PERSONAL,Personal Loan,34921.37,2332412.16,Employed,Construction,0.2468,0.1797,48.2,0.10,1,1,2025-06-30,6
2566,8684,0,667423.19,21.3396,24,PERSONAL,Personal Loan,39678.09,1637710.56,Employed,Public Sector,0.4075,0.2907,41.2,0.01,1,1,2025-07-29,5
2567,8684,0,3192477.55,11.7881,120,MORTGAGE,Mortgage,57965.02,1637710.56,Employed,Public Sector,1.9494,0.4247,41.2,0.04,1,1,2025-08-10,4
2568,8685,1,403691.56,20.6132,24,PERSONAL,Personal Loan,23754.96,1432129.80,Employed,Tech,0.2819,0.1990,27.1,0.12,1,1,2025-05-05,7
2569,8699,0,1025037.24,23.1840,12,PERSONAL,Personal Loan,105223.49,2255097.96,Employed,Energy,0.4545,0.5599,56.7,0.18,1,1,2025-04-21,8
2571,8707,1,9492332.25,11.3258,120,MORTGAGE,Mortgage,168692.98,686777.52,Employed,Retail,13.8216,2.9476,34.8,0.07,1,1,2025-03-25,8
2573,8716,0,796715.15,16.5112,36,PERSONAL,Personal Loan,33093.25,1352733.72,Employed,Healthcare,0.5890,0.2936,26.3,0.07,1,1,2025-04-12,8
2574,8717,0,1107788.97,16.3861,12,PERSONAL,Personal Loan,107442.70,2438766.24,Employed,Public Sector,0.4542,0.5287,43.4,0.03,1,1,2025-09-28,3
2575,8717,0,4352805.54,14.2358,120,MORTGAGE,Mortgage,87911.44,2438766.24,Employed,Public Sector,1.7848,0.4326,43.5,0.10,1,1,2025-10-23,2
2576,8719,0,997149.27,21.2875,36,PERSONAL,Personal Loan,45387.60,3976634.88,Self-employed,Construction,0.2508,0.1370,49.1,0.02,1,1,2025-07-06,5
2577,8721,0,9916883.35,11.9721,120,MORTGAGE,Mortgage,181578.96,3761580.48,Employed,Manufacturing,2.6364,0.5793,34.8,0.07,1,1,2025-09-11,3
2578,8733,1,1061351.87,16.2978,24,PERSONAL,Personal Loan,58637.75,2126015.88,Employed,Energy,0.4992,0.3310,58.6,0.08,1,1,2025-06-22,5
2579,8733,0,8297973.03,14.8413,300,MORTGAGE,Mortgage,130287.17,2126015.88,Employed,Energy,3.9031,0.7354,58.6,0.13,1,1,2025-07-10,5
2580,8738,0,272289.82,22.3913,24,PERSONAL,Personal Loan,16426.18,1634873.16,Employed,Energy,0.1666,0.1206,26.6,0.36,1,1,2025-07-08,5
2581,8742,1,9509450.73,13.3051,240,MORTGAGE,Mortgage,145059.54,642250.44,Student,,14.8065,2.7103,20.7,0.08,1,1,2025-01-30,11
2582,8743,0,553667.92,16.8197,12,PERSONAL,Personal Loan,53899.43,2881038.12,Employed,Energy,0.1922,0.2245,58.1,0.18,1,1,2025-03-12,9
2583,8750,0,1104578.86,16.5513,24,PERSONAL,Personal Loan,61259.30,1403113.44,Employed,Education,0.7872,0.5239,57.1,0.07,1,1,2025-05-02,7
2585,8757,0,3897128.96,11.9872,240,MORTGAGE,Mortgage,55167.76,2574297.60,Employed,Hospitality,1.5139,0.2572,49.9,0.05,1,1,2025-04-22,8
2586,8763,0,2051698.66,10.3449,240,MORTGAGE,Mortgage,26235.93,2716676.04,Employed,Retail,0.7552,0.1159,55.5,0.13,1,1,2025-10-02,2
2587,8767,0,1149062.93,18.2040,60,PERSONAL,Personal Loan,36582.33,1382669.76,Employed,Finance,0.8310,0.3175,47.7,0.02,1,1,2025-04-22,7
2588,8769,0,1001798.92,17.6856,60,PERSONAL,Personal Loan,31461.16,3710423.40,Employed,Healthcare,0.2700,0.1017,53.4,0.01,1,1,2025-07-07,5
2591,8776,0,1043843.96,24.5028,48,PERSONAL,Personal Loan,43061.00,1737321.72,Employed,Tech,0.6008,0.2974,48.3,0.02,1,1,2025-11-30,1
2592,8780,0,1355104.99,19.5203,12,PERSONAL,Personal Loan,134968.80,0.00,Employed,Finance,,,38.1,0.10,1,0,2025-06-04,5
2593,8785,0,207559.41,18.1749,24,PERSONAL,Personal Loan,11791.95,1299830.88,Employed,Construction,0.1597,0.1089,40.6,0.02,1,1,2025-10-07,2
2594,8786,0,271588.61,22.4461,12,PERSONAL,Personal Loan,27712.47,3823035.72,Employed,Tech,0.0710,0.0870,36.5,0.15,1,1,2025-05-19,7
2595,8788,0,1356286.98,16.9163,24,PERSONAL,Personal Loan,75631.42,5979021.72,Employed,Tech,0.2268,0.1518,41.8,0.01,1,1,2025-09-06,3
2596,8794,1,901316.54,23.8601,12,PERSONAL,Personal Loan,93030.96,3621590.52,Self-employed,Manufacturing,0.2489,0.3083,38.6,0.02,1,1,2025-10-13,2
2597,8796,0,2320473.95,12.6842,240,MORTGAGE,Mortgage,34196.44,1846085.76,Employed,Finance,1.2570,0.2223,38.5,0.09,1,1,2025-10-06,2
2599,8803,1,252866.25,24.7098,60,PERSONAL,Personal Loan,9421.33,760358.40,Employed,Retail,0.3326,0.1487,32.9,0.08,1,1,2025-04-14,8
2600,8803,1,6949868.81,14.6709,300,MORTGAGE,Mortgage,108133.59,760358.40,Employed,Retail,9.1403,1.7066,32.9,0.11,1,1,2025-04-24,8
2601,8804,0,9636799.08,13.9959,120,MORTGAGE,Mortgage,192703.06,5247056.40,Employed,Construction,1.8366,0.4407,40.5,0.12,1,1,2025-03-08,9
2602,8809,0,1057832.29,19.6142,36,PERSONAL,Personal Loan,46674.68,1027198.32,Employed,Hospitality,1.0298,0.5453,32.3,0.03,1,1,2025-08-29,4
2603,8809,0,5940493.37,10.5213,300,MORTGAGE,Mortgage,71886.41,1027198.32,Employed,Hospitality,5.7832,0.8398,32.4,0.12,1,1,2025-09-30,3
2604,8811,0,371919.46,24.4803,24,PERSONAL,Personal Loan,23083.89,1612349.88,Employed,Hospitality,0.2307,0.1718,51.3,0.14,1,1,2025-05-25,7
2605,8814,1,229938.33,16.2914,36,PERSONAL,Personal Loan,9508.86,549911.04,Student,,0.4181,0.2075,21.9,0.18,1,1,2025-03-10,8
2606,8829,0,373711.34,16.8497,24,PERSONAL,Personal Loan,20818.74,536176.68,Employed,Public Sector,0.6970,0.4659,24.3,0.08,1,1,2025-03-14,8
2607,8829,0,9402806.14,12.9710,240,MORTGAGE,Mortgage,140814.86,536176.68,Employed,Public Sector,17.5368,3.1515,24.3,0.10,1,1,2025-03-24,9
2609,8840,0,1173613.10,22.8123,36,PERSONAL,Personal Loan,54911.04,1916117.28,Employed,Transport,0.6125,0.3439,49.2,0.35,2,0,2025-06-04,5
2610,8843,0,745078.53,24.1393,24,PERSONAL,Personal Loan,46033.00,1668317.40,Self-employed,Manufacturing,0.4466,0.3311,45.6,0.10,1,1,2025-06-18,6
2611,8847,0,5576914.99,14.1827,300,MORTGAGE,Mortgage,84502.81,1591151.16,Employed,Public Sector,3.5050,0.6373,29.6,0.07,1,1,2025-08-31,4
2612,8849,0,877773.35,21.7447,36,PERSONAL,Personal Loan,40288.36,2280522.72,Employed,Retail,0.3849,0.2120,33.9,0.12,1,1,2025-04-10,8
2613,8850,0,987651.22,24.0081,12,PERSONAL,Personal Loan,102063.96,2027214.00,Employed,Hospitality,0.4872,0.6042,48.7,0.01,1,1,2025-07-24,5
2614,8852,0,822937.05,23.0181,48,PERSONAL,Personal Loan,32929.89,2157645.72,Employed,Energy,0.3814,0.1831,36.8,0.02,1,0,2025-10-07,2
2615,8855,1,8504323.24,11.7218,240,MORTGAGE,Mortgage,118506.33,2190418.32,Employed,Retail,3.8825,0.6492,56.0,0.07,1,1,2025-06-27,6
2616,8858,0,418231.31,17.2732,36,PERSONAL,Personal Loan,17637.70,2243837.64,Employed,Hospitality,0.1864,0.0943,24.7,0.44,2,1,2025-07-01,6
2617,8868,1,8181042.16,14.3540,120,MORTGAGE,Mortgage,166034.25,1810417.08,Employed,Public Sector,4.5189,1.1005,40.5,0.07,1,1,2025-05-21,7
2618,8869,0,8414183.63,12.4465,300,MORTGAGE,Mortgage,115319.89,655984.44,Student,,12.8268,2.1096,22.4,0.07,1,1,2025-09-06,3
2619,8870,0,3630958.59,11.4568,180,MORTGAGE,Mortgage,54837.96,4694718.60,Employed,Finance,0.7734,0.1402,42.6,0.12,2,1,2025-02-25,10
2620,8876,0,7568846.13,14.0876,120,MORTGAGE,Mortgage,151929.45,3441997.20,Employed,Construction,2.1990,0.5297,42.7,0.14,1,1,2025-07-09,5
2621,8881,0,702159.80,16.8647,48,PERSONAL,Personal Loan,24496.42,567051.12,Employed,Construction,1.2383,0.5184,52.1,0.22,1,1,2025-07-17,5
2622,8886,1,816811.82,16.5959,36,PERSONAL,Personal Loan,33985.66,2036181.24,Employed,Transport,0.4011,0.2003,33.1,0.15,2,1,2025-07-02,5
2625,8896,0,226168.70,20.8716,36,PERSONAL,Personal Loan,10216.22,2007591.12,Employed,Professional Services,0.1127,0.0611,25.2,0.02,1,1,2025-07-28,5
2626,8906,0,2123920.33,14.8094,180,MORTGAGE,Mortgage,38011.21,1334904.48,Employed,Public Sector,1.5911,0.3417,46.0,0.10,1,0,2025-05-02,7
2628,8913,0,389978.96,24.2008,48,PERSONAL,Personal Loan,15989.40,1355005.08,Employed,Education,0.2878,0.1416,29.4,0.19,1,1,2025-07-07,5
2629,8919,0,4448847.91,11.2466,240,MORTGAGE,Mortgage,60232.21,1734852.72,Employed,Public Sector,2.5644,0.4166,45.1,0.11,1,1,2025-07-30,5
2630,8921,0,9026303.62,14.3368,120,MORTGAGE,Mortgage,183059.45,3939637.32,Employed,Transport,2.2912,0.5576,48.0,0.07,1,1,2025-06-09,6
2631,8929,0,334644.23,23.2042,12,PERSONAL,Personal Loan,34357.98,2242512.84,Self-employed,Construction,0.1492,0.1839,38.4,0.14,1,1,2025-05-10,7
2633,8937,0,846366.48,24.6396,60,PERSONAL,Personal Loan,31484.55,1668960.12,Employed,Transport,0.5071,0.2264,26.0,0.02,1,1,2025-11-14,1
2634,8937,0,6945274.43,11.4842,180,MORTGAGE,Mortgage,105052.29,1668960.12,Employed,Transport,4.1614,0.7553,26.1,0.05,1,1,2025-11-24,1
2635,8938,1,868754.12,21.4881,60,PERSONAL,Personal Loan,30035.80,3193357.68,Employed,Professional Services,0.2721,0.1129,62.3,0.01,2,1,2025-05-19,7
2636,8941,0,199556.29,18.5612,24,PERSONAL,Personal Loan,11401.52,1427586.00,Employed,Education,0.1398,0.0958,55.2,0.02,1,1,2025-01-07,11
2637,8941,1,5317024.77,14.1156,300,MORTGAGE,Mortgage,80267.58,1427586.00,Employed,Education,3.7245,0.6747,55.2,0.10,1,1,2025-02-06,10
2638,8942,1,870734.74,23.8411,60,PERSONAL,Personal Loan,31811.64,1771265.28,Employed,Transport,0.4916,0.2155,50.3,0.24,1,1,2025-05-22,7
2639,8942,0,4925683.43,11.4739,180,MORTGAGE,Mortgage,74462.24,1771265.28,Employed,Transport,2.7809,0.5045,50.1,0.08,1,1,2025-03-27,9
2640,8946,0,2335083.83,13.4022,300,MORTGAGE,Mortgage,33863.00,3166599.60,Employed,Energy,0.7374,0.1283,35.0,0.12,1,1,2025-11-03,1
2641,8949,0,1410557.65,20.3399,60,PERSONAL,Personal Loan,47418.13,3568652.64,Self-employed,Education,0.3953,0.1594,35.8,0.14,1,1,2025-05-28,5
2642,8949,1,8718956.54,12.1886,120,MORTGAGE,Mortgage,161217.87,3568652.64,Self-employed,Education,2.4432,0.5421,35.8,0.07,1,1,2025-05-04,7
2643,8953,1,6040844.20,14.1256,240,MORTGAGE,Mortgage,96278.97,2185856.88,Employed,Public Sector,2.7636,0.5286,37.8,0.07,1,1,2025-08-19,3
2644,8960,0,5151064.53,14.6733,240,MORTGAGE,Mortgage,84448.70,4633789.20,Employed,Tech,1.1116,0.2187,42.2,0.14,1,1,2025-08-19,4
2645,8963,1,3161067.93,10.5164,120,MORTGAGE,Mortgage,54044.78,3491856.12,Employed,Construction,0.9053,0.1857,41.2,0.12,1,1,2025-11-15,1
2646,8970,0,556266.00,19.8155,36,PERSONAL,Personal Loan,24637.41,1491172.44,Employed,Construction,0.3730,0.1983,30.5,0.05,1,1,2025-04-15,8
2647,8973,1,652648.52,18.3041,12,PERSONAL,Personal Loan,64342.50,5617813.80,Employed,Energy,0.1162,0.1374,62.7,0.30,1,1,2025-05-03,7
2648,8976,0,779545.07,18.4049,36,PERSONAL,Personal Loan,33610.24,2048170.80,Employed,Healthcare,0.3806,0.1969,65.4,0.46,2,1,2025-06-29,6
2649,8976,0,5510206.35,13.0618,120,MORTGAGE,Mortgage,105896.06,2048170.80,Employed,Healthcare,2.6903,0.6204,65.0,0.10,1,1,2025-02-15,10
2650,8977,0,8484652.73,13.2378,240,MORTGAGE,Mortgage,128951.17,2889598.92,Employed,Education,2.9363,0.5355,41.3,0.10,2,1,2025-09-24,3
2652,8990,0,511531.41,22.7329,36,PERSONAL,Personal Loan,23899.70,2014179.12,Employed,Retail,0.2540,0.1424,50.3,0.33,1,1,2025-06-01,7
2653,8990,0,9893529.91,12.3235,180,MORTGAGE,Mortgage,156566.48,2014179.12,Employed,Retail,4.9119,0.9328,50.1,0.12,1,1,2025-03-18,9
2654,8992,0,281665.14,23.4457,24,PERSONAL,Personal Loan,17239.24,2375620.44,Employed,Public Sector,0.1186,0.0871,36.0,0.02,1,1,2025-11-25,1
2655,8995,0,1258129.64,19.7893,12,PERSONAL,Personal Loan,125592.06,2468153.04,Employed,Public Sector,0.5097,0.6106,62.0,0.03,1,1,2025-11-05,1
2657,9000,0,5254143.73,10.4487,180,MORTGAGE,Mortgage,74938.83,2633810.04,Employed,Professional Services,1.9949,0.3414,36.0,0.11,1,1,2025-10-20,2
2658,9001,0,4960516.99,11.6983,180,MORTGAGE,Mortgage,75916.44,2007929.76,Employed,Transport,2.4705,0.4537,34.4,0.11,1,1,2025-05-12,7
2659,9002,0,996581.41,21.4012,36,PERSONAL,Personal Loan,45456.18,337914.48,Employed,Construction,2.9492,1.6142,63.7,0.25,2,1,2025-06-06,6
2660,9007,1,197509.74,21.1102,36,PERSONAL,Personal Loan,8960.94,1441797.36,Employed,Education,0.1370,0.0746,43.6,0.15,1,1,2025-05-06,7
2661,9009,0,610114.59,22.9558,48,PERSONAL,Personal Loan,24382.11,1909880.28,Employed,Energy,0.3195,0.1532,49.6,0.13,1,1,2025-07-12,5
2662,9009,0,4825435.25,11.6280,300,MORTGAGE,Mortgage,62843.25,1909880.28,Employed,Energy,2.5266,0.3949,49.5,0.10,1,1,2025-07-02,5
2664,9013,0,6821421.52,10.0273,180,MORTGAGE,Mortgage,94897.15,1082146.08,Employed,Hospitality,6.3036,1.0523,47.8,0.11,2,1,2025-06-12,6
2665,9014,1,867851.53,18.6394,36,PERSONAL,Personal Loan,37587.18,2298587.64,Self-employed,Construction,0.3776,0.1962,53.4,0.04,1,1,2025-08-28,4
2666,9015,0,102752.20,23.1914,48,PERSONAL,Personal Loan,4126.48,437333.04,Employed,Finance,0.2350,0.1132,56.5,0.02,1,1,2025-05-22,7
2667,9015,0,2525033.66,13.2752,180,MORTGAGE,Mortgage,41961.57,437333.04,Employed,Finance,5.7737,1.1514,56.6,0.08,1,1,2025-06-15,6
2668,9021,0,332854.75,20.6427,48,PERSONAL,Personal Loan,12660.32,7866318.48,Employed,Healthcare,0.0423,0.0193,38.8,0.11,1,1,2025-06-25,6
2670,9030,0,6829253.47,13.8322,300,MORTGAGE,Mortgage,101483.84,5406740.28,Employed,Professional Services,1.2631,0.2252,58.3,0.15,1,1,2025-11-03,1
2671,9032,0,819678.93,23.4178,48,PERSONAL,Personal Loan,33072.54,1288990.56,Employed,Manufacturing,0.6359,0.3079,62.1,0.01,1,1,2025-08-04,4
2672,9032,0,2004488.18,11.1476,240,MORTGAGE,Mortgage,26973.06,1288990.56,Employed,Manufacturing,1.5551,0.2511,62.1,0.05,1,1,2025-08-17,4
2673,9033,0,571796.84,20.7687,36,PERSONAL,Personal Loan,25779.48,4049776.92,Self-employed,Healthcare,0.1412,0.0764,35.7,0.02,1,1,2025-07-07,4
2674,9033,0,5429091.12,10.0868,120,MORTGAGE,Mortgage,90877.56,4049776.92,Self-employed,Healthcare,1.3406,0.2693,35.8,0.08,1,1,2025-07-27,5
2676,9047,0,9910913.02,11.3946,240,MORTGAGE,Mortgage,135404.55,1810259.52,Employed,Healthcare,5.4749,0.8976,61.5,0.13,1,1,2025-08-09,4
2677,9048,0,4057704.72,12.0666,240,MORTGAGE,Mortgage,57709.35,1518522.36,Employed,Healthcare,2.6721,0.4560,36.5,0.06,2,1,2025-02-01,11
2678,9053,0,7866485.56,14.2232,120,MORTGAGE,Mortgage,158792.88,552661.56,Student,,14.2338,3.4479,27.5,0.12,1,0,2025-11-16,1
2679,9056,0,571944.74,23.6614,60,PERSONAL,Personal Loan,20809.92,2425060.56,Employed,Manufacturing,0.2358,0.1030,44.5,0.37,1,1,2025-06-05,6
2680,9056,0,7201686.32,10.6912,120,MORTGAGE,Mortgage,124176.28,2425060.56,Employed,Manufacturing,2.9697,0.6145,44.3,0.12,1,1,2025-03-06,8
2681,9059,0,6301659.14,13.9693,180,MORTGAGE,Mortgage,108367.36,1191100.92,Employed,Retail,5.2906,1.0918,57.0,0.14,1,1,2025-07-17,5
2682,9063,1,908360.17,19.1371,24,PERSONAL,Personal Loan,52334.49,2032893.24,Employed,Manufacturing,0.4468,0.3089,60.9,0.01,1,1,2025-04-04,8
2683,9063,1,8243334.73,11.0124,300,MORTGAGE,Mortgage,103126.87,2032893.24,Employed,Manufacturing,4.0550,0.6087,61.0,0.11,1,1,2025-05-08,7
2684,9067,0,719003.70,18.8816,12,PERSONAL,Personal Loan,71230.26,6080039.16,Employed,Manufacturing,0.1183,0.1406,48.0,0.04,1,1,2025-07-25,4
2685,9067,0,4222398.37,11.4555,300,MORTGAGE,Mortgage,54382.73,6080039.16,Employed,Manufacturing,0.6945,0.1073,48.1,0.13,1,1,2025-08-28,4
2686,9073,1,7236680.78,11.8973,180,MORTGAGE,Mortgage,111951.25,1976531.88,Employed,Professional Services,3.6613,0.6797,45.6,0.11,1,1,2025-09-09,3
2687,9078,0,361757.05,20.9581,12,PERSONAL,Personal Loan,36464.54,1425627.36,Employed,Education,0.2538,0.3069,31.9,0.01,1,1,2025-10-21,2
2688,9084,0,586776.10,23.9303,60,PERSONAL,Personal Loan,21481.04,2399669.88,Employed,Healthcare,0.2445,0.1074,48.0,0.01,1,1,2025-01-29,11
2689,9088,0,1084076.13,20.6602,48,PERSONAL,Personal Loan,41249.28,1929312.12,Employed,Transport,0.5619,0.2566,40.4,0.02,1,1,2025-08-08,4
2690,9094,0,850014.08,21.6609,48,PERSONAL,Personal Loan,33052.02,762711.48,Employed,Manufacturing,1.1145,0.5200,28.3,0.03,1,1,2025-08-03,4
2691,9105,0,9508454.22,10.1785,240,MORTGAGE,Mortgage,120270.06,1958768.88,Employed,Hospitality,4.8543,0.7368,48.8,0.12,1,1,2025-06-05,5
2692,9107,0,378602.57,23.5228,24,PERSONAL,Personal Loan,23196.60,471960.00,Student,,0.8022,0.5898,17.6,0.03,1,1,2025-09-30,3
2693,9110,0,1197428.92,23.1711,60,PERSONAL,Personal Loan,43078.60,2037515.16,Employed,Construction,0.5877,0.2537,55.8,0.02,1,1,2025-11-24,1
2695,9118,0,5010858.92,12.3754,120,MORTGAGE,Mortgage,93433.31,6443944.68,Employed,Public Sector,0.7776,0.1740,36.2,0.09,1,1,2025-10-31,2
2696,9128,1,8485413.10,14.3146,240,MORTGAGE,Mortgage,136576.97,1923221.16,Employed,Tech,4.4121,0.8522,40.5,0.08,1,1,2025-04-28,8
2697,9130,1,1103264.28,23.3908,48,PERSONAL,Personal Loan,44489.87,1474975.56,Employed,Education,0.7480,0.3620,64.0,0.09,1,1,2025-06-24,6
2698,9132,1,5220930.75,12.3225,120,MORTGAGE,Mortgage,97120.19,1887600.48,Employed,Finance,2.7659,0.6174,35.4,0.06,1,1,2025-10-04,2
2699,9133,1,465526.62,21.4885,60,PERSONAL,Personal Loan,16095.00,633178.08,Employed,Healthcare,0.7352,0.3050,26.2,0.33,1,1,2025-06-24,6
2700,9141,0,9271988.79,14.2199,300,MORTGAGE,Mortgage,140778.92,1860060.60,Employed,Manufacturing,4.9848,0.9082,25.9,0.05,1,1,2025-06-16,6
2701,9143,0,6136332.05,11.0835,180,MORTGAGE,Mortgage,90767.43,1526530.68,Employed,Healthcare,4.0198,0.7135,28.0,0.09,1,1,2025-10-01,2
2703,9162,1,2032048.84,12.2610,180,MORTGAGE,Mortgage,32051.62,1517169.96,Employed,Finance,1.3394,0.2535,25.5,0.11,1,1,2025-05-13,7
2704,9172,0,1114246.79,22.7970,24,PERSONAL,Personal Loan,67594.85,5625688.20,Employed,Transport,0.1981,0.1442,46.1,0.01,1,1,2025-07-16,5
2705,9177,1,988597.94,20.3845,24,PERSONAL,Personal Loan,57984.98,2216888.28,Self-employed,Tech,0.4459,0.3139,57.7,0.04,1,1,2025-07-21,5
2706,9178,0,167530.51,18.1757,60,PERSONAL,Personal Loan,5329.66,624116.64,Retired,,0.2684,0.1025,75.6,0.31,1,1,2025-06-21,6
2707,9180,0,1469539.53,17.7266,24,PERSONAL,Personal Loan,82939.10,5373145.56,Employed,Education,0.2735,0.1852,48.1,0.14,1,1,2025-05-31,7
2708,9185,0,1052230.54,22.5213,36,PERSONAL,Personal Loan,48976.63,2436167.16,Employed,Energy,0.4319,0.2412,51.5,0.09,1,1,2025-04-11,8
2709,9185,1,3230439.82,12.4767,240,MORTGAGE,Mortgage,47047.86,2436167.16,Employed,Energy,1.3260,0.2317,51.4,0.04,1,1,2025-03-22,9
2710,9189,1,826878.14,17.0429,48,PERSONAL,Personal Loan,28970.30,1857279.24,Employed,Manufacturing,0.4452,0.1872,43.0,0.01,1,1,2025-10-09,2
2711,9191,0,2159674.01,12.5141,180,MORTGAGE,Mortgage,34520.17,1043011.92,Employed,Public Sector,2.0706,0.3972,25.4,0.14,1,1,2025-09-22,3
2712,9193,0,561463.49,18.1800,12,PERSONAL,Personal Loan,55294.80,1145661.60,Employed,Education,0.4901,0.5792,29.4,0.02,1,1,2025-09-08,3
2713,9202,0,724891.48,18.0009,36,PERSONAL,Personal Loan,31009.79,1353734.28,Employed,Transport,0.5355,0.2749,31.4,0.02,1,1,2025-08-07,4
2714,9203,0,340861.70,24.3483,12,PERSONAL,Personal Loan,35321.31,3163235.04,Employed,Construction,0.1078,0.1340,53.8,0.16,2,1,2025-07-05,5
2715,9205,0,8291454.38,12.5285,180,MORTGAGE,Mortgage,132629.87,1268300.28,Employed,Professional Services,6.5375,1.2549,49.2,0.10,1,1,2025-08-02,4
2716,9206,0,1338682.51,23.5057,24,PERSONAL,Personal Loan,82000.66,3418369.44,Employed,Construction,0.3916,0.2879,38.3,0.02,1,1,2025-06-13,6
